hw(rs1),HW
5,63
18,144
13,117
2,40
3,48
16,144
1,23
18,128
11,108
15,146
14,125
17,116
2,38
9,108
15,120
10,119
13,124
1,21
16,131
12,125
7,95
18,114
6,70
2,39
17,138
4,73
13,133
5,66
12,110
15,133
2,41
16,121
11,117
16,114
15,137
16,128
11,135
9,119
16,130
0,3
16,130
17,133
2,38
14,130
11,127
10,107
3,54
13,124
13,129
6,83
17,141
2,37
18,131
14,122
13,134
7,102
3,56
15,131
13,123
5,80
4,57
6,85
11,117
13,125
3,44
15,140
9,107
14,129
0,3
18,118
2,39
13,142
11,120
6,95
13,126
6,99
20,138
16,126
18,134
17,126
11,115
15,113
1,23
12,116
13,122
18,132
6,80
16,123
6,94
3,60
11,101
9,114
14,118
18,127
13,122
10,102
13,116
3,51
15,128
10,108
10,96
15,112
11,140
5,85
0,3
17,133
1,21
14,125
16,124
15,143
16,136
17,139
20,117
12,127
5,62
14,140
12,118
16,138
16,132
8,103
6,69
14,114
3,55
15,132
14,124
15,116
11,111
9,92
8,112
5,89
2,43
10,121
14,138
16,131
10,108
15,127
17,133
9,109
14,120
16,146
9,117
9,107
4,66
19,145
15,149
7,101
19,138
4,77
10,126
15,141
11,118
1,22
14,138
10,105
5,77
17,115
17,141
10,117
15,131
11,119
8,110
12,128
7,102
3,59
15,137
14,140
18,99
13,128
10,108
15,128
16,138
7,106
4,77
3,53
7,93
14,129
12,137
17,132
4,67
12,122
8,116
1,23
11,112
12,127
9,117
11,106
13,119
9,118
19,145
14,134
10,117
15,118
0,1
8,101
5,73
4,67
15,133
16,131
0,3
10,110
17,143
15,130
15,117
15,127
10,113
11,112
13,124
17,129
13,141
17,112
8,99
15,127
7,89
14,138
16,134
4,64
2,35
17,128
9,124
9,113
13,139
14,135
12,121
2,37
12,118
11,138
15,127
0,3
13,130
8,96
18,134
15,136
16,116
13,119
4,65
7,113
8,107
18,127
0,3
14,138
7,86
8,103
6,85
9,114
16,118
9,108
16,138
11,130
13,121
13,117
14,138
18,136
13,130
6,101
7,102
9,115
10,99
11,118
14,123
0,3
14,134
5,73
1,21
0,3
6,94
2,34
14,140
18,125
13,122
9,102
16,119
6,85
7,92
0,3
1,23
8,97
18,116
4,56
10,120
15,134
5,85
4,61
13,118
6,92
5,81
17,126
13,126
4,67
16,131
11,129
0,3
13,113
4,77
12,142
11,130
6,97
16,137
11,113
1,21
16,145
13,111
14,132
14,133
8,108
14,130
17,133
12,113
5,89
8,96
5,67
2,42
14,138
10,133
1,21
16,130
3,51
5,79
2,36
8,117
12,114
16,137
2,41
17,125
5,73
16,131
17,129
12,127
18,135
17,113
12,104
14,113
16,106
9,113
10,99
16,111
12,131
15,121
9,124
15,138
7,95
13,116
10,134
18,140
19,135
13,126
0,3
10,123
16,143
8,106
14,141
16,151
10,110
11,121
6,93
4,62
15,123
2,39
14,132
11,109
8,113
9,114
3,53
4,57
10,108
1,23
17,113
14,125
3,51
17,122
16,135
17,132
16,126
8,100
13,118
14,134
11,128
16,126
6,98
11,117
18,132
14,118
3,51
10,123
20,125
7,83
11,118
15,126
10,114
14,129
14,120
8,96
15,133
7,105
16,136
6,93
12,115
3,54
1,23
14,131
11,116
13,139
9,119
14,120
10,112
6,83
19,149
14,125
5,81
15,131
3,53
16,130
18,132
5,73
7,105
6,91
15,122
12,125
6,88
13,130
14,132
4,73
20,142
14,114
2,40
14,149
17,130
1,23
2,43
14,122
2,41
2,37
1,23
1,23
17,151
17,124
7,103
15,137
18,126
15,125
13,137
9,116
15,143
2,40
13,132
2,43
10,102
19,138
18,115
5,77
15,134
15,125
5,82
3,58
16,148
20,150
7,103
13,110
14,140
6,97
9,105
6,81
14,146
15,113
12,127
7,87
15,127
8,106
0,1
14,134
14,116
19,114
12,144
18,117
14,112
4,61
2,40
18,114
10,131
16,126
8,106
12,125
5,69
14,125
12,138
16,138
12,134
4,69
16,120
16,143
16,115
13,137
13,122
17,136
14,129
13,127
12,123
17,118
4,62
16,138
18,136
0,1
0,3
11,121
17,126
7,102
13,129
15,134
2,43
11,120
15,128
12,120
6,99
4,66
15,118
16,126
11,130
15,132
15,132
16,128
4,70
16,118
0,3
0,3
6,99
0,3
15,144
4,77
13,133
14,111
18,127
16,125
13,129
16,131
10,111
12,113
19,121
13,137
5,83
12,129
4,67
6,85
0,3
9,114
15,116
15,143
15,122
10,118
10,124
19,121
7,94
9,98
12,130
14,125
12,115
14,125
13,115
14,125
14,127
15,137
7,91
12,112
2,34
8,104
2,41
17,120
17,134
4,64
8,104
13,131
15,126
13,130
10,106
15,158
17,129
6,83
13,115
14,120
18,125
17,129
4,68
2,38
7,87
8,108
11,120
5,73
16,120
12,118
5,72
10,120
8,101
14,133
1,21
14,131
18,137
16,131
12,136
14,127
13,131
12,126
13,123
16,114
16,132
3,55
14,128
14,132
12,127
3,58
5,79
17,124
16,133
3,55
4,67
8,102
3,51
10,124
6,90
2,36
15,136
17,115
0,3
13,125
6,82
2,43
7,96
9,110
10,93
13,126
10,107
16,121
5,77
8,99
17,121
11,127
5,73
6,73
2,40
17,130
16,110
8,106
2,40
14,123
9,106
19,115
18,129
11,126
5,76
15,129
16,148
17,123
15,140
16,123
14,129
11,106
7,92
14,127
15,132
4,65
1,20
12,125
19,142
18,134
13,122
15,129
9,115
11,118
11,136
8,117
7,96
13,126
6,76
14,141
18,121
16,144
6,83
9,128
4,68
11,132
16,127
7,93
14,115
19,108
14,115
15,144
16,132
15,129
2,43
4,55
15,131
0,3
15,136
1,20
12,122
3,53
3,57
15,134
10,119
17,120
3,56
5,83
10,124
5,78
16,128
12,129
16,136
14,122
13,142
11,110
13,122
15,140
14,130
7,93
15,134
10,114
16,129
13,138
10,113
16,142
4,67
19,128
6,89
5,80
18,120
1,19
2,41
9,112
10,116
6,93
9,113
6,102
10,134
14,125
1,22
15,118
3,56
9,113
11,112
11,135
13,122
12,130
18,138
5,82
13,117
4,62
18,151
14,121
6,85
16,125
11,134
16,133
17,135
13,149
10,126
7,107
3,46
9,118
15,128
11,120
4,71
7,108
16,137
16,138
8,113
13,110
14,130
9,113
8,103
16,125
14,132
8,109
14,133
6,93
13,144
14,114
13,126
11,120
12,130
16,143
12,126
13,119
13,138
3,54
11,114
12,123
15,123
15,122
13,147
6,93
3,53
11,130
10,118
11,116
11,109
4,66
12,144
9,109
10,123
12,123
13,133
8,95
1,22
4,63
15,110
1,21
2,35
1,23
0,3
8,113
6,89
13,134
17,112
15,120
4,60
17,110
16,131
9,109
9,98
9,108
13,132
15,124
10,108
9,106
16,124
15,131
16,120
17,128
15,130
15,134
15,144
0,1
8,91
17,140
2,35
10,118
18,134
13,126
15,137
9,113
8,102
4,64
3,51
14,128
15,126
8,96
18,143
19,111
16,130
0,3
3,51
6,86
17,145
12,126
5,78
14,141
17,130
16,127
8,107
13,118
7,91
13,126
0,3
16,120
1,21
3,46
13,117
12,105
10,123
18,122
15,126
14,132
13,129
9,127
10,116
15,121
9,128
13,145
3,50
6,89
13,107
16,143
2,37
13,128
9,114
15,133
15,120
10,129
13,138
15,130
14,130
0,3
15,118
14,116
12,122
14,134
1,20
15,137
17,119
16,144
13,135
17,136
15,124
10,110
12,93
10,108
16,124
5,84
1,23
18,120
7,93
16,134
13,115
17,129
9,111
15,127
3,51
10,104
16,130
5,73
12,130
12,106
1,23
5,80
3,50
0,3
19,152
3,55
15,125
16,134
7,101
16,131
5,80
8,113
16,115
14,132
12,130
19,158
13,133
0,3
15,120
16,145
6,87
19,111
5,72
14,136
15,125
16,116
17,124
15,129
13,131
13,119
0,3
4,59
13,127
6,95
15,131
8,110
5,70
13,135
1,23
6,95
17,105
19,128
6,85
15,135
16,148
16,122
7,98
13,121
5,74
12,115
8,104
12,133
13,121
3,52
7,93
20,124
16,129
1,21
16,115
3,46
5,85
17,127
15,123
14,126
16,128
11,135
10,113
16,134
15,133
17,119
16,124
16,137
19,134
15,133
2,40
4,68
8,105
11,112
11,124
18,124
15,134
1,21
11,120
9,133
8,108
14,139
12,132
14,125
18,130
17,145
1,23
11,127
17,132
16,138
13,136
14,126
14,142
9,98
3,50
16,128
8,106
14,125
18,129
12,128
12,117
3,58
4,60
15,133
17,137
6,95
1,21
0,3
14,135
2,39
3,49
11,128
17,120
15,106
5,81
9,108
13,133
3,50
2,43
7,107
17,141
16,121
14,133
4,76
11,127
5,82
9,107
16,127
5,72
9,110
11,128
10,110
7,88
7,103
14,128
16,124
15,128
15,133
14,116
11,116
16,136
6,102
13,125
7,96
2,37
10,119
10,116
12,113
14,132
7,79
3,57
14,129
8,113
4,63
13,120
11,99
17,119
2,34
17,117
2,41
7,92
17,128
12,122
9,126
9,105
12,142
16,148
14,123
10,115
3,49
18,112
7,84
4,74
9,111
17,134
13,116
16,132
17,125
4,71
13,120
4,71
14,120
18,135
0,3
12,126
13,146
11,128
1,21
13,133
12,114
13,124
8,101
12,123
10,118
5,78
7,98
4,68
17,129
15,129
18,134
14,130
12,107
14,120
10,118
12,129
17,124
0,1
2,43
18,121
5,83
13,128
13,129
3,61
18,132
11,121
14,141
15,119
9,110
15,122
14,118
8,109
15,124
14,120
19,139
16,122
2,43
2,37
6,83
3,59
1,23
19,133
10,105
4,66
16,129
14,131
11,113
14,118
3,54
1,23
8,94
3,60
3,56
0,3
18,141
8,95
16,120
17,136
10,114
13,130
18,135
3,51
19,117
18,112
15,137
8,88
12,101
4,67
5,74
2,40
17,112
8,131
16,133
12,135
3,52
3,58
8,112
9,108
9,121
13,130
15,137
9,101
14,128
14,145
3,61
15,135
10,116
5,82
4,62
9,104
16,139
10,127
4,69
12,144
1,20
6,90
8,113
1,21
4,64
10,109
7,104
11,117
12,133
12,127
14,139
9,115
14,119
12,121
17,126
14,131
2,34
17,139
5,79
1,23
10,108
1,21
7,90
14,136
0,1
17,129
9,109
15,135
16,122
5,85
15,137
3,57
5,82
9,112
12,119
14,134
14,123
4,75
7,97
9,102
17,134
17,112
15,117
8,93
16,137
4,67
11,117
14,128
13,131
8,110
3,52
15,130
15,125
3,56
8,124
15,129
16,132
17,112
16,119
2,41
19,131
18,128
16,117
16,136
14,116
12,127
14,134
14,139
18,123
14,130
15,124
16,136
17,133
10,115
2,41
14,116
16,123
14,138
7,107
19,126
14,123
11,108
9,105
17,136
2,35
17,136
10,117
6,93
11,138
13,124
12,105
0,3
18,121
12,120
14,131
7,109
15,133
12,132
15,133
16,124
13,130
15,134
16,126
17,144
12,116
16,125
7,97
18,121
15,130
13,122
5,70
2,37
12,138
4,59
6,79
11,122
6,96
4,75
10,111
18,119
14,141
13,125
3,58
11,107
7,97
12,126
13,118
8,92
14,126
13,136
17,139
11,120
14,139
0,3
16,137
8,112
14,125
18,127
11,132
7,88
13,128
7,109
5,81
13,119
16,111
8,113
13,115
15,121
17,133
9,108
8,102
14,114
12,122
4,65
11,128
10,133
16,146
8,102
10,98
10,109
15,135
14,115
4,69
10,127
15,123
0,3
12,119
14,128
16,124
17,135
15,122
13,129
14,114
14,124
6,84
17,136
13,118
10,106
16,120
16,127
12,122
10,112
15,125
12,135
9,116
18,114
16,132
14,141
15,122
3,53
14,123
7,101
16,118
5,74
10,119
14,135
15,138
5,80
17,137
10,125
15,134
15,123
6,101
17,140
12,112
14,124
12,127
5,70
7,100
1,21
15,134
15,125
13,133
2,36
13,123
16,137
16,130
4,63
9,109
12,110
11,111
9,120
16,114
0,3
1,20
15,127
18,119
8,98
14,127
18,118
16,134
14,118
14,139
15,141
12,119
15,129
12,132
18,146
13,132
13,127
6,96
6,91
14,130
10,116
15,125
1,23
10,122
14,128
11,125
1,23
17,129
1,21
13,135
17,136
6,90
17,122
13,132
8,89
12,129
15,126
14,133
9,126
17,130
10,123
15,134
15,150
18,122
15,133
12,111
8,109
11,103
8,93
7,98
17,117
13,123
15,142
7,103
13,132
12,127
18,136
14,140
1,20
1,19
4,70
6,96
17,136
5,86
16,128
7,96
16,126
11,116
13,130
0,3
13,145
3,45
11,118
19,123
2,36
14,126
10,109
15,132
14,140
17,123
0,1
13,129
18,115
14,120
11,119
0,3
12,136
0,1
12,132
16,121
8,110
3,54
17,127
10,108
3,58
11,138
4,65
15,139
14,118
9,115
14,130
15,135
12,119
11,115
7,100
6,95
11,136
0,1
7,91
15,142
6,80
16,125
6,86
14,135
1,20
17,139
13,133
16,137
5,80
18,135
14,126
17,127
14,118
15,136
16,145
10,115
9,119
10,100
9,112
13,127
13,137
4,65
17,129
16,143
16,138
1,21
12,114
10,108
1,20
1,22
12,141
18,130
9,117
13,121
5,74
10,103
9,107
7,93
1,23
5,76
5,85
1,23
18,125
14,150
1,21
14,128
15,128
13,117
9,105
13,129
0,1
11,112
16,137
13,137
17,133
5,78
1,23
7,103
12,114
14,116
13,112
15,139
16,119
8,117
1,22
11,109
17,119
14,120
0,3
3,51
13,114
11,122
19,141
0,1
8,99
12,125
18,137
15,125
3,55
10,102
4,67
11,112
13,143
14,125
15,143
14,125
7,92
1,23
3,57
14,126
16,130
12,133
17,128
16,148
16,141
15,114
2,34
15,112
6,86
4,71
19,116
18,130
0,1
4,64
13,123
14,137
11,112
14,127
12,117
10,121
18,129
16,124
7,107
12,127
16,118
16,133
17,129
12,120
9,114
19,120
14,117
16,133
15,108
0,1
14,121
13,127
12,117
3,56
4,71
16,122
3,47
4,61
16,132
15,128
7,89
15,119
8,99
9,104
6,96
13,121
13,128
0,3
7,102
4,65
14,119
14,125
20,132
18,131
7,104
12,124
9,105
2,41
14,135
15,138
0,3
12,113
17,134
14,123
7,97
20,141
7,107
15,127
15,123
19,131
12,122
18,142
0,1
1,22
1,20
15,120
13,119
13,142
14,132
8,103
8,104
15,123
16,128
13,124
16,119
6,89
15,116
9,104
18,113
1,23
3,52
15,104
18,138
16,132
14,126
13,122
15,139
16,130
9,104
1,21
9,120
14,128
12,126
4,63
13,122
15,146
11,126
14,130
9,119
10,103
13,113
13,136
17,130
12,127
14,132
10,126
16,139
4,59
16,133
4,59
1,21
13,122
12,126
9,101
5,79
16,139
7,98
14,121
17,134
7,99
10,116
0,1
14,126
15,119
9,118
18,122
14,131
19,151
14,114
11,105
16,132
11,103
2,41
18,134
11,121
0,1
1,23
12,115
18,122
16,122
10,129
1,20
10,118
15,124
8,113
8,114
17,119
10,113
12,140
5,87
16,130
1,23
11,109
14,118
6,76
7,90
3,50
17,122
8,107
12,135
0,3
6,95
1,23
4,67
3,63
15,131
0,3
7,78
13,130
4,69
16,124
6,91
16,130
9,124
10,119
10,106
15,124
9,132
8,95
17,131
8,119
11,126
18,131
15,124
16,131
15,120
13,127
1,23
11,108
14,133
17,118
9,113
12,122
16,140
11,114
10,111
13,124
3,55
16,114
2,40
4,69
11,119
17,112
1,23
4,66
19,141
10,123
4,66
16,120
1,21
14,150
13,119
6,87
10,113
7,109
9,90
14,127
16,130
16,141
16,128
12,121
13,117
14,130
19,108
9,99
4,67
16,142
13,120
10,105
8,110
19,132
10,115
6,91
3,53
19,137
6,89
17,136
12,130
14,141
16,129
16,117
17,132
11,123
15,126
11,132
15,123
5,80
9,109
15,133
17,130
8,94
17,143
11,101
0,3
13,120
15,116
14,110
5,84
18,132
15,130
1,20
16,131
16,142
18,138
14,124
12,118
16,130
1,21
17,128
6,89
0,3
9,113
16,149
1,21
10,118
13,131
19,126
12,121
4,59
8,93
9,123
13,111
7,111
0,1
15,128
18,153
4,64
21,121
12,124
14,127
17,109
13,112
15,109
15,123
16,125
12,123
15,131
12,118
6,98
8,102
7,99
16,131
15,140
15,136
15,137
1,21
7,95
15,125
6,91
11,130
3,50
17,126
14,127
16,133
16,131
7,88
6,89
9,97
10,116
15,137
16,117
10,120
11,110
17,118
5,79
0,3
8,121
15,129
14,125
19,125
15,128
10,124
10,126
14,139
10,115
17,144
8,101
5,82
18,115
12,121
14,119
14,134
11,106
8,102
10,110
16,155
4,69
15,132
18,132
0,3
14,120
9,100
17,139
1,23
14,132
15,125
16,144
13,124
7,108
3,55
2,43
16,129
9,113
3,52
5,84
5,70
15,123
5,82
11,121
0,1
14,125
17,132
16,130
13,128
11,130
11,114
11,119
2,37
9,111
13,131
12,136
14,130
18,161
16,117
5,82
3,49
15,132
6,92
14,144
12,133
0,1
5,72
11,124
15,119
17,131
7,105
17,127
16,112
13,130
10,119
4,60
1,21
5,79
6,89
5,88
16,133
1,20
5,80
2,41
16,141
14,118
12,125
8,104
13,126
15,154
2,42
7,98
13,139
6,85
9,108
9,95
15,107
17,132
5,80
12,106
17,132
13,127
17,144
7,90
0,3
1,23
10,121
9,131
6,94
8,119
15,145
17,134
8,122
11,125
16,107
14,122
4,63
2,42
15,115
7,87
17,137
6,91
11,114
9,113
14,145
13,118
3,54
14,120
17,139
7,105
15,120
13,121
18,147
16,121
2,42
5,83
16,132
18,129
5,80
14,133
11,122
13,125
10,120
14,142
4,70
8,110
3,56
14,123
15,122
8,97
15,127
10,110
6,82
8,105
13,138
10,114
2,40
1,17
13,125
16,125
17,124
10,128
9,106
14,128
17,146
18,123
2,41
15,129
15,118
11,110
7,105
18,131
17,130
11,108
16,121
8,101
14,140
11,135
15,131
18,135
9,115
5,74
16,125
15,127
13,123
6,87
8,114
15,120
9,109
17,136
17,141
10,117
19,131
17,142
16,129
10,112
16,137
8,121
10,122
12,106
14,112
16,121
11,128
17,136
19,137
16,134
14,132
3,53
16,118
11,97
9,124
16,130
12,136
11,137
15,127
15,134
1,19
8,91
11,113
2,36
2,43
5,74
8,109
13,120
18,131
5,86
13,119
14,130
11,122
15,114
1,23
10,117
10,127
17,133
10,126
9,96
11,122
3,51
19,110
16,140
11,112
15,147
6,85
9,127
8,99
15,132
10,114
16,126
3,53
17,126
14,157
4,69
13,117
12,128
4,78
8,113
10,112
0,1
9,111
12,114
19,135
6,88
16,126
4,72
14,144
5,73
13,131
2,41
1,21
2,33
11,113
8,110
15,134
13,130
9,111
16,142
13,115
17,117
5,72
7,96
15,118
16,111
6,90
17,131
12,122
13,127
14,117
15,124
4,72
17,135
3,51
14,120
17,112
13,129
10,117
7,86
7,95
13,127
17,134
9,102
15,140
15,133
3,56
3,53
7,96
14,134
15,145
0,3
7,85
3,56
3,53
13,138
17,134
14,141
8,89
6,91
4,70
13,122
15,141
4,62
9,101
15,116
18,125
15,140
6,76
9,101
17,124
12,126
14,123
16,123
10,116
4,75
5,74
12,111
10,116
13,128
17,134
18,115
13,126
0,3
16,140
15,139
13,124
7,94
15,123
16,126
12,121
13,117
0,1
0,3
16,141
0,3
9,108
2,41
12,136
12,126
16,115
16,139
12,111
13,135
14,127
13,124
17,140
17,134
6,99
16,132
11,130
18,125
16,140
15,145
14,120
17,126
14,125
14,131
16,131
15,137
14,138
5,71
13,130
10,109
7,82
11,108
17,137
7,98
7,87
18,133
18,120
11,113
10,119
10,136
14,115
0,1
11,140
13,137
17,132
17,124
4,69
15,123
15,145
17,110
1,23
12,131
11,111
12,106
3,45
15,114
6,91
3,59
14,122
14,122
16,147
16,126
12,140
2,35
17,119
8,113
5,81
18,138
10,109
6,92
11,119
8,104
7,101
7,101
17,135
13,120
14,122
9,111
7,91
13,119
12,125
17,138
18,111
14,138
4,63
17,125
13,139
18,135
8,106
15,112
16,119
10,107
9,123
13,128
8,109
11,130
7,99
12,112
15,150
5,86
14,114
10,128
10,116
12,127
16,113
18,124
16,132
15,120
12,132
6,92
2,40
16,125
2,37
8,104
5,83
18,122
12,127
13,134
14,115
2,43
12,113
11,112
4,70
4,67
11,113
9,118
2,41
16,144
18,128
11,121
6,80
14,138
10,129
4,65
13,123
15,131
15,126
15,124
6,85
9,110
17,130
12,129
15,133
8,103
2,37
16,127
15,119
8,112
6,92
16,143
1,23
5,87
10,109
17,136
15,129
12,128
15,122
10,87
13,131
7,109
15,125
10,115
6,89
12,128
0,3
12,123
19,145
15,122
5,75
18,141
11,129
10,117
6,80
2,38
5,79
15,119
12,133
0,3
9,111
14,122
8,106
9,111
7,104
7,101
17,128
14,137
10,119
16,134
9,122
11,116
2,43
10,115
10,106
0,1
6,84
17,117
9,104
11,111
4,63
10,112
17,126
15,122
15,150
15,125
10,123
14,126
7,99
15,126
11,129
16,134
17,130
9,103
14,125
11,120
17,134
7,115
8,106
1,23
6,89
11,125
15,126
15,124
14,140
14,128
19,125
3,59
15,129
18,150
18,127
9,101
3,52
11,121
19,136
11,134
18,137
13,136
10,117
6,97
11,120
18,134
13,133
17,142
3,56
0,3
8,108
9,112
3,54
13,122
18,140
10,109
3,50
14,125
4,72
5,79
15,135
11,116
18,128
14,122
8,117
9,120
7,111
5,82
17,151
17,130
14,126
7,103
15,144
14,114
3,46
16,123
17,134
8,124
10,127
8,100
5,75
7,105
0,3
13,124
6,87
13,124
13,122
2,43
19,108
11,119
9,99
16,118
17,132
10,125
5,78
2,33
17,138
8,102
9,109
1,23
14,124
14,119
0,3
1,23
9,114
13,124
17,152
12,133
13,130
9,120
3,45
11,130
4,70
15,138
17,115
14,127
15,141
19,120
0,3
10,122
20,146
18,111
8,115
18,123
5,74
11,120
7,104
14,148
15,152
10,116
14,145
10,122
6,79
9,106
2,36
14,132
3,50
15,121
16,143
15,116
16,139
16,144
0,1
7,93
15,139
12,131
15,123
15,116
11,111
13,126
3,53
7,110
7,93
13,121
4,67
4,73
0,1
1,23
10,125
9,111
7,113
8,93
4,69
12,121
18,142
8,110
11,101
11,119
11,121
18,140
11,123
12,133
16,126
16,111
16,137
18,136
2,41
8,101
4,54
2,40
13,128
15,122
9,117
16,128
16,142
1,23
4,69
12,133
5,75
17,117
15,127
11,113
16,130
9,109
16,140
2,35
18,137
10,106
15,128
0,3
17,129
4,62
4,72
14,136
13,127
17,152
13,129
15,122
14,129
8,102
4,70
0,1
7,102
7,110
14,122
14,120
0,3
8,101
12,125
17,160
16,128
6,87
2,29
15,129
8,115
9,111
13,130
9,108
15,131
8,100
13,121
6,90
6,83
15,116
14,114
13,140
10,114
16,117
18,127
1,23
16,125
8,98
11,132
11,104
14,131
0,1
17,125
1,17
13,126
15,122
8,104
15,117
0,1
7,105
10,113
10,115
8,100
2,40
16,120
14,124
4,66
16,139
11,114
6,72
8,107
11,129
12,116
1,23
17,127
14,128
13,134
6,90
18,141
4,71
2,43
16,112
10,128
2,42
2,37
13,130
10,132
3,54
3,55
1,23
14,134
9,97
1,23
15,142
15,129
5,77
16,143
2,35
18,128
15,142
16,144
16,148
6,87
15,135
10,101
17,123
15,137
18,111
14,126
19,116
12,132
15,141
13,129
3,55
17,128
13,129
11,115
9,105
17,144
15,138
0,3
15,143
17,124
15,117
13,127
16,145
12,118
8,98
13,121
14,122
11,120
3,54
10,118
11,139
11,116
8,111
12,106
13,130
7,114
1,23
10,111
15,117
3,61
1,22
7,104
10,118
14,131
13,137
13,137
13,113
7,88
16,124
14,135
1,21
14,121
9,114
8,88
15,126
2,39
15,136
5,86
13,130
15,124
10,108
16,131
12,140
9,102
5,79
13,118
1,23
16,127
16,122
11,127
10,118
8,100
5,91
6,81
8,109
16,116
16,119
19,128
7,114
2,42
9,122
13,131
8,101
20,139
17,144
3,54
13,135
15,119
15,126
18,131
16,128
7,86
11,115
19,123
0,1
18,137
11,130
11,126
8,98
11,131
0,3
9,106
8,110
17,117
18,140
7,99
14,130
1,21
11,121
12,139
19,101
16,123
14,130
16,129
15,140
0,1
15,137
16,130
15,128
11,124
18,120
6,86
12,125
8,112
14,117
2,37
13,123
17,139
14,117
5,89
16,127
16,135
16,117
14,132
3,56
17,118
3,53
10,118
16,134
4,59
13,129
1,23
17,145
9,106
14,132
16,126
7,94
6,78
16,137
0,1
12,125
16,130
18,136
9,111
11,123
3,58
5,80
14,122
9,102
12,146
13,129
8,118
12,139
4,71
4,72
16,126
13,117
20,106
10,126
19,118
1,23
15,117
14,113
5,78
16,142
11,116
10,123
15,120
13,134
10,135
15,128
14,128
12,118
9,109
17,112
14,136
16,111
9,106
16,139
14,129
7,96
2,42
13,98
10,117
7,105
7,101
13,124
4,67
7,98
1,22
15,131
15,118
16,111
15,126
14,129
15,138
9,123
16,137
16,136
15,138
2,41
13,134
2,41
17,120
15,130
1,22
1,20
11,115
14,133
10,110
15,128
1,21
2,41
4,63
12,122
13,149
14,126
8,109
16,138
7,98
12,140
12,133
14,144
15,140
0,1
9,104
8,109
8,103
4,70
9,97
16,134
7,96
8,96
13,136
14,123
16,128
1,21
15,138
15,147
12,133
2,41
13,142
7,105
14,135
15,127
14,129
5,72
6,83
9,99
15,122
13,119
15,125
11,104
1,22
6,90
0,3
8,99
0,3
5,80
2,36
11,102
2,38
4,64
17,134
17,120
15,105
13,105
2,37
5,78
1,23
12,117
17,125
14,134
14,124
15,126
19,145
18,133
12,136
9,122
12,123
14,142
17,141
20,134
0,1
11,123
17,122
9,108
5,81
14,122
12,117
18,136
13,135
16,136
4,72
10,113
8,90
17,121
16,119
12,120
9,130
16,119
14,126
15,142
0,3
17,127
7,93
4,63
16,122
17,128
5,77
8,115
8,103
5,83
15,135
4,69
10,115
5,80
13,118
10,107
10,115
1,23
14,123
17,126
15,128
18,111
12,137
9,97
16,126
10,127
14,129
12,130
6,97
11,120
0,3
15,127
5,74
11,117
12,138
17,137
10,124
13,124
13,143
11,135
7,100
17,117
0,3
11,128
7,101
17,136
6,101
14,140
15,131
11,125
14,129
14,135
9,97
16,141
5,81
18,128
6,72
17,131
13,129
18,127
15,123
13,112
16,130
11,120
12,128
14,139
3,52
7,85
0,3
0,3
17,125
10,121
5,79
13,132
3,54
13,129
3,58
1,22
16,131
10,128
14,133
14,122
5,78
9,128
17,128
4,66
9,116
15,131
14,110
11,115
7,101
3,54
9,119
10,106
10,102
13,128
10,98
11,125
7,99
12,137
9,125
5,81
3,45
18,136
7,94
18,131
6,73
13,106
17,124
11,111
12,133
14,133
14,129
3,54
1,20
16,124
4,77
12,135
14,120
2,33
13,133
15,123
10,123
11,113
8,106
10,114
9,124
14,118
9,111
18,120
2,43
15,139
13,142
5,77
0,3
6,79
11,113
6,89
10,126
8,90
18,129
5,74
17,135
8,116
6,83
17,125
10,116
18,143
14,125
13,117
13,132
17,127
19,134
17,150
8,107
17,130
8,103
13,123
14,120
17,128
10,118
9,116
14,126
9,105
2,43
11,123
7,94
17,153
10,113
16,139
17,120
17,127
17,116
17,123
11,117
0,3
5,81
18,121
2,40
15,121
10,105
12,117
4,63
9,97
14,128
11,126
9,121
15,117
4,66
11,126
12,123
16,136
13,116
9,122
7,99
18,132
1,21
18,120
20,126
7,90
4,72
4,63
9,111
19,120
11,127
4,67
3,51
6,93
15,119
10,135
15,123
16,114
9,107
15,132
17,141
17,115
0,3
10,104
15,130
3,58
7,93
4,75
10,101
13,120
10,127
12,118
13,146
10,126
20,122
0,3
13,133
15,136
1,23
4,74
18,115
8,97
5,59
8,108
4,66
16,136
12,125
11,112
16,124
18,134
0,3
9,108
12,132
13,115
10,117
9,103
13,132
5,74
11,136
16,142
11,126
14,116
13,118
8,107
12,118
16,145
15,129
13,130
18,131
14,136
13,119
8,97
11,118
6,91
6,92
12,131
12,116
3,56
10,123
11,114
3,53
15,141
14,125
13,140
15,143
15,134
6,86
20,125
5,93
11,123
15,120
16,131
4,77
14,131
2,42
16,135
15,121
15,119
15,110
9,122
1,21
11,128
2,33
14,125
12,126
14,117
4,60
12,111
14,129
12,113
1,23
7,102
18,132
18,132
5,75
8,109
5,84
5,88
12,135
18,129
10,102
16,121
10,127
9,107
16,130
7,114
13,119
9,105
13,125
6,77
9,121
17,150
20,136
15,153
11,110
10,111
17,113
0,3
4,62
14,121
0,3
9,111
11,100
0,3
14,148
16,137
9,115
13,115
16,119
5,76
14,143
0,3
5,80
8,106
1,23
13,136
6,81
15,133
12,123
13,136
1,21
15,118
12,131
3,61
19,129
8,120
16,121
15,128
15,147
11,112
14,144
15,119
16,123
7,100
18,136
13,131
17,132
13,137
12,135
11,135
14,122
