hw(rs1),HW
16,41
0,125
2,3
11,39
11,122
15,127
13,130
10,138
13,111
8,136
11,101
5,126
9,69
9,111
9,115
14,112
5,138
12,73
17,149
17,137
14,147
8,138
15,104
6,112
9,84
11,119
11,135
2,127
7,43
14,92
1,117
12,23
18,106
7,131
15,108
1,127
10,23
4,100
7,67
14,93
14,119
3,115
0,56
2,3
10,39
3,115
14,53
4,114
0,68
16,1
17,126
4,132
15,79
15,126
17,136
17,146
3,146
2,53
9,42
14,113
14,131
15,129
16,131
12,137
11,120
5,112
15,77
16,131
15,142
19,158
5,118
7,91
13,97
14,133
15,134
6,144
2,93
2,32
16,40
3,128
12,59
16,130
10,121
7,119
16,101
7,142
6,96
18,97
7,137
11,96
8,124
18,106
12,133
3,123
15,54
17,124
17,135
16,136
8,149
11,106
6,110
10,100
14,112
7,99
7,103
15,99
14,135
6,131
5,95
15,85
16,139
12,137
14,134
15,129
0,123
5,3
4,83
18,75
4,134
11,61
15,123
16,117
13,136
0,112
12,3
14,122
8,126
16,111
9,141
8,112
5,105
15,81
11,129
14,132
12,123
5,111
3,90
12,56
16,136
9,132
13,109
2,138
17,41
12,112
12,107
15,114
6,124
14,81
12,120
7,129
10,104
17,125
4,126
4,71
6,62
19,98
13,138
7,130
17,86
8,116
12,110
5,149
5,86
14,83
14,114
13,136
14,134
16,128
12,136
2,126
11,34
0,138
14,1
2,131
9,43
16,131
14,120
12,127
16,129
16,131
15,122
9,121
14,117
6,134
7,82
9,104
14,107
2,135
16,38
3,123
16,50
18,138
11,127
6,121
15,86
14,136
13,130
8,130
20,103
9,135
17,108
8,137
13,110
3,135
17,62
16,142
13,126
11,106
14,125
11,118
9,126
14,126
6,122
9,88
16,121
13,113
4,126
3,65
15,46
9,135
9,106
14,115
8,118
10,105
0,94
19,3
7,120
4,94
9,70
18,87
15,120
7,131
10,92
2,109
3,38
15,56
5,126
18,72
10,120
0,131
14,3
15,136
6,117
7,85
14,107
13,123
12,140
14,127
17,117
16,127
16,124
10,138
11,105
1,114
5,21
4,80
11,70
12,135
11,131
12,119
11,114
15,130
13,141
1,127
1,22
4,23
11,71
15,138
16,147
14,115
0,135
10,3
15,110
14,122
18,132
9,136
14,105
17,147
1,126
13,23
5,127
8,74
11,111
17,130
17,141
16,112
12,135
13,109
5,130
4,77
4,66
14,70
3,140
12,53
6,131
16,96
4,124
4,65
19,67
5,122
14,77
15,125
9,150
12,105
10,122
5,118
12,74
14,112
18,135
3,123
6,49
0,96
2,1
16,38
14,126
6,144
7,77
0,97
16,1
9,143
10,101
15,105
13,129
12,122
18,129
10,125
9,138
4,120
17,75
15,140
17,142
10,130
15,126
17,137
15,131
17,131
6,119
1,78
14,19
16,116
15,118
5,133
11,76
14,120
11,137
8,124
17,99
8,136
1,111
11,21
15,128
13,129
3,128
5,54
12,74
0,128
16,1
14,150
5,111
5,78
5,71
15,95
11,128
1,121
15,23
0,140
14,3
19,134
1,139
2,22
1,40
17,22
17,132
3,132
12,57
9,135
15,107
6,129
16,88
14,132
10,139
1,122
17,23
14,134
6,129
10,100
19,122
3,126
14,60
10,119
12,131
16,116
10,114
13,117
0,117
8,3
16,109
7,123
0,96
14,3
10,118
14,122
6,146
11,82
7,105
8,99
18,107
17,132
12,120
5,120
3,85
4,61
15,75
15,125
2,132
13,39
0,124
6,3
12,91
0,133
16,3
15,146
9,123
16,113
11,132
3,111
19,49
6,116
8,98
16,102
15,131
16,118
13,137
3,142
11,51
12,140
5,118
1,74
10,23
14,101
18,121
0,135
14,1
7,125
14,100
11,129
6,116
20,94
10,119
15,106
13,129
12,110
18,124
14,132
16,127
19,120
13,123
2,123
13,36
14,127
12,122
5,131
7,74
12,91
3,110
7,52
1,93
13,23
6,135
4,79
10,69
11,103
13,124
16,124
3,126
17,55
3,119
9,59
12,116
17,118
2,123
14,41
15,127
15,137
12,135
18,123
7,129
16,107
12,118
4,118
5,67
6,77
10,90
17,124
8,139
18,88
5,144
9,68
17,123
16,144
5,133
13,84
14,110
12,138
17,99
15,113
18,116
15,120
6,124
12,82
3,127
10,55
15,94
16,134
7,117
16,94
0,119
4,3
11,68
9,131
11,102
17,123
13,122
3,133
9,53
17,99
14,124
13,126
2,118
3,39
11,51
8,132
0,97
4,3
16,77
7,121
17,103
3,130
6,57
2,84
2,40
15,39
16,135
18,119
4,139
9,61
2,107
17,38
15,130
18,138
13,115
0,121
11,1
14,120
1,136
2,20
4,35
15,70
12,123
12,117
1,146
18,22
13,123
11,132
16,110
12,136
14,132
14,122
17,129
11,129
18,112
13,121
14,120
3,122
16,44
13,122
12,110
17,124
5,120
17,87
9,137
15,112
10,122
10,113
6,114
2,86
13,40
16,118
9,128
8,110
2,118
6,35
12,84
0,123
12,3
15,110
5,128
19,76
12,139
11,130
7,118
16,95
16,130
13,143
12,137
16,118
20,124
10,131
14,125
1,139
11,23
11,130
8,119
8,106
11,105
13,112
16,121
18,139
1,118
14,21
12,130
14,123
16,123
8,143
4,100
9,66
17,114
15,127
14,138
4,127
14,68
1,125
15,21
13,129
8,114
13,108
8,106
13,114
13,160
10,120
5,126
6,79
6,87
14,93
15,125
17,135
9,144
11,90
15,102
16,124
18,116
2,124
6,38
16,93
1,134
17,17
3,113
12,55
8,147
19,95
15,129
13,120
17,114
6,143
5,83
6,87
4,98
4,65
16,69
3,122
6,54
4,83
13,61
17,121
14,115
14,122
10,135
11,113
12,111
4,147
17,71
13,127
10,128
14,124
17,121
18,115
6,142
10,84
18,107
19,121
7,137
16,97
15,128
4,126
13,66
8,128
1,94
15,21
0,128
12,1
14,108
6,123
6,89
13,98
0,127
8,3
6,108
14,85
7,122
0,104
8,3
15,105
17,137
10,145
16,123
7,131
16,86
13,141
4,117
17,68
11,125
14,113
14,130
7,121
2,77
7,39
1,101
6,23
17,83
9,129
14,113
2,128
16,41
13,117
12,115
17,132
8,129
1,102
12,21
0,116
4,3
17,66
14,133
8,117
4,109
13,69
10,114
13,120
11,131
17,107
18,125
15,160
11,136
11,115
14,128
9,140
16,105
14,134
14,132
13,124
3,129
8,55
14,105
16,124
11,118
3,107
0,49
2,3
18,42
12,126
18,110
2,127
14,37
3,117
14,49
3,156
7,54
14,111
6,121
14,99
6,125
15,83
14,119
15,120
11,140
3,139
14,52
5,117
9,80
14,98
15,120
9,135
14,110
14,133
16,120
11,109
4,133
0,69
14,3
8,119
7,97
6,102
11,93
10,120
7,105
11,102
18,120
9,113
17,118
5,133
14,77
13,134
12,139
16,110
8,124
18,114
7,122
10,112
4,104
17,64
0,111
11,1
9,108
8,98
3,99
15,59
3,114
15,46
13,139
14,129
5,101
17,62
14,115
4,131
18,74
14,123
17,119
4,128
10,61
15,120
12,143
10,125
17,103
10,123
13,104
15,127
17,129
18,147
14,128
5,132
9,76
12,124
9,123
17,104
13,133
2,127
15,38
14,134
11,155
3,132
6,54
5,85
5,87
19,81
7,127
1,110
2,21
2,41
12,43
14,130
13,121
3,127
10,54
14,117
18,126
10,116
18,116
14,125
11,123
9,121
2,117
12,34
14,138
6,129
14,92
6,121
9,87
13,117
10,120
13,117
17,141
13,128
14,112
13,132
17,114
19,127
17,127
12,131
6,120
17,91
15,131
18,138
17,124
19,113
16,142
0,136
4,1
16,67
8,133
16,96
18,121
15,139
16,123
14,131
1,122
14,20
12,124
0,104
3,3
14,53
17,123
15,124
9,113
11,102
4,119
16,64
5,136
15,79
8,124
17,115
12,120
13,128
15,117
16,120
4,133
13,67
15,130
2,129
1,38
17,21
15,134
9,121
7,113
14,102
17,135
14,139
8,128
17,98
5,129
11,78
17,120
8,130
8,108
5,113
3,78
0,60
14,3
2,144
14,41
10,121
7,134
11,91
15,113
13,135
14,128
5,124
5,74
3,75
9,43
13,117
16,134
2,119
13,35
14,122
12,129
17,137
14,160
16,135
8,143
15,113
2,133
9,43
16,121
13,127
12,129
11,121
8,127
17,112
16,130
15,140
5,137
5,84
13,68
14,132
3,126
6,54
16,82
11,130
16,107
11,136
16,123
16,126
7,122
18,111
18,132
17,145
15,130
8,127
17,100
6,142
12,85
10,116
6,120
11,72
12,128
1,105
4,21
20,68
9,140
2,99
5,33
13,82
11,123
2,109
9,37
14,112
11,151
7,118
16,99
20,108
14,122
5,120
8,77
17,107
15,139
1,126
17,23
16,129
16,113
13,133
20,118
11,134
11,110
6,111
16,97
1,117
9,23
11,107
15,144
16,134
6,132
8,84
0,111
15,1
7,114
13,111
13,122
16,117
15,130
16,111
6,136
14,103
4,121
16,75
9,119
12,113
14,129
14,123
6,114
10,98
7,128
18,101
17,137
18,153
16,123
19,133
4,141
14,70
11,108
9,118
15,105
16,133
14,133
18,140
13,101
14,133
17,134
13,137
14,135
11,136
10,114
12,142
2,106
16,36
11,121
18,111
17,149
15,134
8,127
3,90
14,57
2,136
13,39
12,120
16,122
2,131
18,39
8,119
18,94
9,129
13,114
15,113
15,137
17,122
3,113
6,49
2,81
14,43
14,112
13,143
15,118
7,124
11,104
17,113
3,141
0,46
2,3
3,43
13,52
12,133
13,139
2,130
12,35
15,131
17,115
5,135
4,80
15,73
11,133
9,109
10,99
6,116
11,94
12,101
16,133
1,135
12,23
16,131
6,125
16,90
17,136
18,115
10,127
8,122
1,111
2,23
16,31
15,129
11,131
7,125
11,88
10,116
15,124
16,118
15,136
18,115
4,135
14,71
2,123
4,35
13,61
14,131
16,121
9,128
10,110
18,124
10,118
17,129
14,130
16,148
15,138
1,133
16,23
17,124
3,130
18,54
8,125
8,106
11,110
7,128
6,107
1,82
5,23
5,85
9,84
12,101
5,134
8,71
15,107
16,140
16,132
15,130
12,137
8,125
13,94
15,120
9,138
15,111
7,123
17,97
15,118
9,123
16,95
10,145
15,126
16,142
3,109
4,46
3,66
11,56
10,103
18,134
7,119
8,112
16,97
0,126
17,3
0,126
15,3
19,126
10,140
14,125
4,126
9,70
14,130
9,111
17,108
15,136
5,125
10,81
2,88
16,39
14,127
15,131
8,122
9,107
13,116
11,137
16,119
19,140
2,122
5,34
14,78
1,124
12,20
7,124
6,95
18,84
0,130
2,3
17,37
1,121
6,23
17,88
11,115
15,120
3,131
13,58
18,120
2,145
2,41
15,41
0,124
14,3
0,137
15,1
1,135
19,23
5,141
16,73
4,116
14,71
8,123
5,105
7,74
16,93
8,116
5,106
14,96
11,113
8,122
18,101
18,129
9,115
4,113
6,59
10,86
1,122
16,23
2,140
5,39
3,70
5,61
13,76
8,122
5,103
12,84
12,117
4,128
12,65
9,114
13,104
15,120
12,142
14,129
0,132
8,3
10,109
14,101
14,137
9,126
16,109
12,133
1,116
13,23
15,138
10,123
17,105
12,147
15,116
11,127
10,114
0,119
8,3
15,93
14,149
17,115
12,136
15,104
12,134
16,135
13,137
5,121
4,74
15,64
14,133
12,111
16,125
7,123
10,108
3,98
18,58
16,128
20,114
14,119
1,139
3,23
8,53
14,85
15,112
7,128
12,100
5,126
14,82
14,129
13,139
12,121
16,130
2,138
12,41
17,116
19,120
4,147
9,66
15,124
18,143
6,139
10,99
14,113
16,129
17,120
14,129
15,139
12,130
12,129
16,115
15,128
1,116
11,23
11,123
9,112
7,122
7,96
14,85
14,119
11,133
8,113
8,96
14,95
3,131
1,50
11,20
12,121
1,115
14,23
16,121
11,108
8,129
10,105
11,114
5,117
8,65
16,113
3,131
6,50
12,96
1,123
10,23
14,113
16,131
3,137
9,52
15,105
9,128
14,109
3,138
14,53
9,124
13,122
6,144
0,84
15,3
12,141
10,125
16,111
14,130
16,141
12,135
13,129
13,128
13,117
12,122
15,127
12,122
17,114
14,130
17,123
14,126
7,124
6,89
11,89
17,126
9,118
16,127
16,113
15,128
2,117
11,41
16,123
12,132
5,132
11,80
17,106
13,129
15,125
3,119
3,50
14,59
19,121
8,137
6,92
15,85
0,128
14,1
14,119
10,138
5,96
16,86
5,142
11,77
9,125
10,117
13,118
8,134
9,117
1,100
18,22
2,128
13,41
16,128
8,124
4,100
2,62
1,35
3,22
14,50
10,123
11,122
0,120
14,1
13,115
11,135
15,117
1,119
16,23
15,118
10,127
13,129
3,125
16,51
16,142
3,134
12,49
2,144
12,40
0,127
10,3
14,114
1,117
15,22
11,133
9,109
10,102
14,103
17,132
14,148
16,122
16,138
15,134
15,110
1,134
12,23
9,117
3,105
13,59
16,142
5,130
13,70
7,110
19,103
14,133
10,129
5,117
14,84
2,119
13,41
11,127
15,141
19,122
17,118
8,125
9,104
9,114
13,116
13,137
10,132
18,131
17,140
10,127
16,127
12,138
16,115
10,132
12,119
16,125
4,132
13,68
12,126
16,133
10,119
5,127
12,88
11,119
9,125
12,112
12,143
0,136
1,3
14,20
11,132
8,105
16,103
17,133
4,118
8,54
12,99
16,122
13,137
9,126
7,95
11,107
19,122
15,115
14,133
2,144
15,41
2,129
4,41
0,65
2,3
8,35
20,103
9,125
17,111
8,135
0,92
9,3
16,99
1,119
4,23
15,67
18,127
17,136
17,138
10,143
8,122
13,95
7,131
3,97
6,55
5,96
18,79
14,154
9,121
4,103
13,63
14,128
12,130
16,127
19,124
4,124
1,76
2,23
8,41
9,99
5,111
11,86
6,105
14,101
15,133
2,146
18,37
15,133
13,124
10,129
1,110
1,23
4,20
14,59
18,145
4,135
18,71
18,116
18,127
11,115
10,115
16,125
7,129
13,96
19,122
11,125
2,134
7,41
2,93
7,37
17,95
15,152
1,149
4,23
13,69
8,135
9,101
15,99
12,124
6,116
14,92
9,128
12,124
20,127
8,130
16,114
3,128
13,57
11,142
18,121
16,135
1,141
16,21
15,132
12,143
11,129
8,112
16,107
13,133
14,131
15,122
16,144
19,120
3,121
17,51
8,118
0,94
8,3
16,97
5,126
14,80
13,135
15,129
7,127
8,100
17,96
15,135
16,135
12,126
11,119
14,131
17,128
17,105
8,138
11,109
4,115
15,70
13,125
16,122
3,135
10,55
4,127
10,66
5,139
12,81
4,154
2,66
1,39
14,23
5,132
12,79
10,125
12,117
5,113
19,79
1,142
17,21
14,120
15,134
15,119
9,147
15,114
15,131
7,116
11,101
18,117
14,145
11,131
15,121
18,141
16,120
13,120
11,113
14,127
12,140
15,120
18,127
9,134
15,103
5,117
3,85
7,57
13,95
2,118
4,35
14,70
13,124
15,131
0,137
12,3
9,137
14,114
1,121
9,23
17,96
14,112
4,120
14,66
12,104
14,125
14,132
8,131
11,97
13,113
6,123
13,102
3,132
14,53
17,119
6,138
10,86
3,116
17,52
13,127
15,139
1,140
17,22
13,125
4,116
10,72
15,127
9,132
10,110
20,127
1,141
14,20
7,111
14,113
15,127
13,148
6,142
12,87
4,124
16,71
7,139
7,99
13,84
0,123
12,1
4,125
6,60
5,86
10,76
2,116
16,42
5,135
5,81
9,89
2,98
11,41
15,123
2,131
13,34
17,119
3,119
15,44
9,131
9,114
5,96
7,73
17,110
12,125
7,122
4,89
11,69
1,133
3,20
5,55
7,76
3,93
12,56
14,134
17,138
13,126
14,115
0,132
12,3
14,114
12,121
12,121
17,128
6,121
5,91
16,74
14,112
7,132
7,93
17,97
1,130
8,23
13,112
12,140
15,136
9,133
17,121
4,139
2,66
12,40
18,120
16,110
3,123
1,54
12,21
9,120
16,125
3,130
18,57
6,140
13,76
16,116
14,116
14,123
11,139
11,121
17,115
5,132
4,83
7,71
16,114
10,116
2,115
10,40
13,108
17,109
0,135
11,3
0,122
9,3
14,104
16,142
14,119
6,127
6,74
5,98
16,85
11,137
4,120
3,58
5,51
13,86
13,129
12,132
18,127
5,125
11,75
11,119
17,132
17,131
17,114
13,111
17,124
15,129
9,143
18,106
17,140
16,140
9,121
4,96
15,57
7,147
16,88
3,131
13,55
14,125
12,121
16,129
15,124
10,118
16,110
12,123
12,131
13,125
13,144
6,120
2,92
3,36
1,58
12,23
2,131
2,41
17,38
1,128
13,23
15,126
15,131
16,139
14,125
13,133
0,132
17,3
6,123
13,87
13,127
16,134
15,143
16,136
1,119
14,21
16,130
16,133
17,117
8,113
2,116
8,35
19,117
3,134
11,58
12,119
17,119
15,119
16,116
0,120
19,3
2,132
8,41
3,112
0,58
12,3
14,126
12,131
14,131
12,117
9,124
16,127
13,139
17,132
12,121
15,140
9,130
15,118
14,129
5,116
17,72
12,116
6,132
14,93
13,123
14,132
3,133
16,49
4,142
15,68
18,114
6,129
6,86
6,94
13,86
6,143
6,74
10,96
16,103
5,127
16,75
7,122
14,83
17,112
16,125
15,137
16,128
15,124
2,134
17,40
15,123
14,141
17,129
11,135
12,117
15,107
7,121
8,101
5,105
19,88
5,137
20,78
14,113
14,148
1,120
15,23
15,121
6,133
13,82
10,130
14,113
15,126
15,136
14,131
9,138
16,110
5,136
4,85
16,67
3,141
6,51
16,97
15,134
16,142
13,133
12,143
15,139
16,123
15,123
17,138
14,130
6,128
15,84
16,132
3,122
16,59
1,134
8,23
0,117
7,3
16,98
16,138
15,117
1,127
13,23
6,130
4,93
9,66
1,125
11,22
9,132
16,115
17,133
14,145
17,130
12,135
18,128
17,127
17,117
9,138
15,111
16,135
16,125
16,129
2,122
7,40
1,90
3,21
12,54
6,122
9,90
16,113
20,137
14,117
11,131
11,115
10,131
4,108
12,70
2,118
1,36
7,21
16,96
18,133
17,118
14,132
16,155
6,139
5,98
5,91
9,75
14,100
14,126
17,136
1,127
9,23
13,102
13,126
18,131
15,133
1,123
0,22
3,1
16,61
3,131
9,56
14,120
16,128
5,137
16,76
12,125
2,108
20,39
15,135
15,118
13,134
12,135
13,122
1,130
12,20
14,112
17,125
12,115
5,130
5,73
15,78
12,143
2,132
11,39
17,131
12,134
15,122
15,126
5,120
8,71
5,95
18,83
15,139
13,145
5,113
11,82
7,123
18,94
14,134
3,139
15,59
15,113
12,118
18,135
3,130
12,49
12,127
12,127
14,136
13,118
13,128
13,124
11,133
14,124
4,133
17,75
4,122
15,64
16,123
10,138
12,110
12,113
0,117
11,3
9,121
14,127
0,123
10,3
9,109
10,112
17,106
5,109
2,68
14,38
17,122
9,135
11,121
9,112
8,99
12,106
10,126
15,116
14,127
12,138
16,121
17,124
0,122
12,1
12,120
1,122
9,21
0,103
14,1
17,124
17,125
6,127
20,85
14,124
16,126
13,131
16,129
19,119
16,128
13,122
13,133
16,114
6,125
6,82
12,91
16,120
15,122
13,126
5,120
14,78
10,137
0,115
2,3
4,40
15,59
17,138
1,126
15,21
14,124
10,112
5,106
10,74
8,124
13,108
0,131
14,3
11,130
4,116
15,65
12,139
13,97
14,120
12,131
17,124
15,121
5,145
7,76
5,85
1,78
16,23
6,135
5,85
13,84
13,127
12,125
2,134
15,40
4,142
2,77
9,34
0,109
13,1
13,129
13,120
11,148
6,131
10,92
20,120
15,129
13,133
7,134
8,109
10,106
12,114
12,112
10,119
7,118
19,103
14,123
17,112
16,133
13,145
14,136
10,135
15,118
3,127
16,61
16,116
12,127
8,121
4,107
13,68
1,120
12,20
5,125
6,79
15,102
13,155
7,130
9,104
15,105
2,134
6,43
4,82
4,68
14,64
15,110
0,121
11,3
18,128
2,140
1,43
12,19
11,131
7,136
1,105
7,23
10,99
12,113
11,122
17,108
14,136
6,127
10,99
1,126
4,23
10,77
17,104
7,136
16,97
10,134
17,123
2,139
14,37
7,141
12,109
13,134
19,122
16,122
3,118
16,61
17,123
7,140
4,103
18,68
12,130
14,133
15,130
15,126
15,122
10,124
3,127
15,52
5,132
10,80
10,122
15,110
16,128
16,133
13,127
16,129
14,131
6,121
1,90
8,19
10,104
11,104
5,122
14,86
12,131
11,118
11,117
13,128
16,128
14,126
3,125
16,52
9,142
14,101
16,123
17,123
1,122
16,23
13,123
0,136
8,3
14,104
8,134
8,106
7,112
10,104
6,126
5,87
16,83
7,122
14,110
7,124
11,100
3,125
6,53
12,91
11,129
9,113
16,108
4,128
15,65
16,137
9,143
9,115
12,122
15,110
7,140
15,87
16,120
11,112
8,114
13,99
6,126
1,96
12,22
15,120
15,154
12,128
11,119
15,123
10,129
16,112
4,136
8,67
18,102
18,116
8,124
5,113
10,75
3,107
13,50
16,112
14,130
16,119
5,127
8,83
10,107
16,117
15,134
0,124
17,1
16,126
14,141
15,127
11,127
5,115
11,80
12,116
3,139
15,52
13,140
18,136
14,121
1,116
15,23
12,123
15,133
14,105
2,122
13,39
16,123
6,134
3,94
13,56
17,124
13,146
15,127
17,129
14,132
17,109
16,132
9,131
17,118
18,139
17,118
16,136
15,121
11,130
3,116
18,53
4,140
7,70
3,99
5,57
14,81
11,115
16,121
9,112
16,112
12,145
6,121
15,90
8,112
15,100
13,139
13,137
9,120
13,111
11,130
11,114
0,130
15,3
8,128
13,113
7,124
14,92
6,125
16,87
2,110
12,41
16,154
2,120
12,39
16,112
6,138
4,89
11,57
16,130
17,143
17,126
14,139
1,114
3,23
10,60
14,113
10,133
5,111
14,82
12,144
13,122
2,143
3,34
16,57
18,134
11,122
14,123
10,130
15,110
14,129
9,145
7,116
11,96
18,125
2,136
10,41
12,123
6,129
15,94
11,120
9,109
0,111
10,3
11,108
17,123
16,126
13,137
13,141
15,129
1,130
14,23
4,138
2,68
2,41
16,37
10,115
0,112
14,3
17,131
10,113
15,124
3,121
6,51
16,91
4,120
10,54
11,118
6,122
7,83
11,89
13,124
16,127
6,134
17,108
16,138
2,135
15,41
10,148
0,119
17,3
14,124
3,140
2,57
10,41
14,113
19,140
17,130
8,129
1,94
16,20
7,127
18,104
3,132
16,52
3,127
16,57
11,120
8,128
16,96
15,133
13,125
8,131
19,112
6,131
9,76
12,107
14,134
14,127
6,145
18,84
15,137
7,136
7,102
14,105
0,135
16,3
6,123
12,75
15,118
10,130
6,122
13,72
12,152
8,141
4,101
7,67
1,106
16,23
10,124
18,121
13,130
15,139
10,125
2,134
17,40
13,125
4,121
17,69
14,141
1,127
6,21
3,95
7,59
4,88
4,72
4,63
17,67
16,147
6,132
17,97
14,113
10,116
3,113
11,49
3,122
6,51
13,92
1,119
15,19
9,130
16,106
17,136
16,142
19,125
1,133
5,23
12,72
14,107
3,115
15,59
15,116
6,136
12,102
7,133
16,96
16,131
11,143
15,117
11,125
7,126
0,93
13,3
15,124
3,117
6,55
3,99
2,52
14,40
4,126
16,72
15,122
1,133
21,22
14,145
13,135
15,130
20,130
14,125
14,109
0,140
15,3
11,120
13,125
5,127
9,75
0,114
13,1
17,130
7,134
14,103
7,144
3,109
12,52
10,118
8,114
16,102
4,111
17,58
13,151
6,135
1,95
11,22
11,127
18,121
16,133
15,121
1,133
10,19
2,127
15,35
3,135
1,55
8,23
15,109
5,116
11,77
17,128
14,129
14,132
11,118
10,130
4,103
6,70
13,85
9,131
7,121
7,87
7,97
6,99
19,91
16,134
15,132
20,131
7,126
6,82
9,74
14,116
16,129
0,115
15,3
18,128
17,141
13,134
4,129
15,62
16,123
18,133
3,118
15,58
14,132
2,122
12,36
13,115
5,143
16,84
14,136
7,122
12,98
11,135
11,112
11,125
4,132
5,66
11,85
10,121
0,119
16,3
14,130
0,125
3,3
15,60
15,129
3,139
10,60
12,118
16,139
3,134
2,57
8,41
13,90
16,152
8,144
15,112
8,124
9,93
5,111
2,86
11,40
9,108
14,107
19,127
1,120
0,23
16,3
6,136
18,99
7,129
18,108
19,127
14,119
17,127
14,122
10,129
2,109
7,39
7,102
2,92
14,37
14,130
0,138
16,3
3,129
10,52
12,113
6,135
16,84
3,126
16,59
15,123
14,121
19,121
16,118
11,124
2,124
3,35
3,58
6,54
8,93
1,115
13,23
6,140
10,96
5,124
13,78
13,129
12,138
13,132
18,112
17,128
18,125
8,126
14,102
14,145
7,139
17,111
15,134
17,134
13,134
10,141
20,133
7,114
6,111
9,95
16,107
15,110
4,116
14,67
3,134
15,55
7,145
9,100
3,133
14,47
17,124
16,131
6,139
12,86
0,131
15,3
12,111
15,121
16,108
14,126
15,122
6,141
19,99
12,132
2,135
7,41
14,103
19,135
10,135
8,128
13,103
14,114
14,128
12,133
12,140
9,123
17,100
14,132
16,113
17,133
11,134
16,116
8,125
13,95
18,115
16,141
14,129
9,116
6,129
8,86
3,99
15,55
10,121
9,118
15,115
15,122
3,121
12,56
5,135
8,87
11,107
18,121
18,112
19,113
14,123
6,115
6,73
13,91
16,122
18,139
0,120
9,1
19,116
9,136
14,117
14,137
16,120
18,111
11,124
1,123
14,23
12,119
11,132
14,110
16,123
2,140
14,34
7,113
12,112
16,119
13,128
12,128
17,117
10,130
7,122
9,94
5,100
11,89
12,121
1,115
13,21
6,122
14,86
15,133
9,140
14,112
8,133
18,96
1,152
12,21
7,132
9,106
10,108
13,115
13,132
17,115
15,127
15,124
14,123
5,140
18,82
4,138
4,68
14,74
8,125
16,106
18,110
15,121
11,146
17,132
4,138
17,63
11,112
13,123
13,142
14,127
6,133
16,92
19,133
14,111
12,119
16,119
14,119
14,124
10,128
10,118
4,121
15,61
4,150
2,68
12,40
3,116
6,61
9,84
10,111
8,107
15,94
12,132
18,96
1,138
17,20
2,143
10,41
3,115
7,54
15,82
17,135
16,118
14,125
1,111
10,20
16,124
12,137
1,128
14,17
2,115
15,39
12,140
16,120
12,128
11,119
9,128
17,106
0,113
18,3
2,145
14,41
8,117
10,104
5,128
6,85
4,92
13,57
15,125
16,118
10,118
8,120
16,96
10,123
11,125
8,135
9,104
16,107
17,134
7,124
8,90
12,99
15,136
14,142
12,117
14,123
12,116
3,124
12,43
2,112
15,43
16,127
7,131
3,92
13,54
16,126
15,126
5,129
14,63
12,138
16,118
7,127
9,86
18,98
14,142
9,126
10,115
18,113
15,123
2,123
16,39
19,117
13,131
12,124
5,124
16,88
13,127
17,143
15,134
9,129
8,93
11,99
13,117
13,147
15,141
6,118
7,97
8,80
18,101
16,132
6,125
18,88
14,152
1,125
12,19
5,124
2,73
15,38
8,128
14,113
11,120
9,127
17,104
7,155
0,102
14,3
4,114
9,60
12,112
10,134
16,111
10,116
9,118
17,112
11,127
13,122
9,113
20,112
14,124
4,133
6,62
17,90
13,109
1,143
12,23
6,131
2,106
14,37
0,134
13,3
12,142
3,134
12,49
5,120
13,86
14,133
8,130
0,107
13,1
1,126
6,17
15,86
10,123
16,105
14,122
16,121
0,118
14,1
16,142
17,121
12,116
15,125
9,127
17,122
18,131
14,112
5,126
17,84
10,116
9,107
10,115
14,123
14,134
16,116
15,138
16,116
3,130
15,51
0,135
7,1
10,85
13,100
13,127
17,138
7,125
10,84
3,113
16,57
14,126
14,148
13,138
17,109
12,119
15,110
6,121
1,95
14,20
2,133
13,41
8,119
13,111
14,122
15,124
17,125
6,133
3,95
1,53
9,23
8,126
2,102
17,41
17,111
4,114
7,69
4,96
17,58
18,152
7,121
16,111
10,134
18,121
7,142
10,83
0,129
17,3
19,133
12,128
17,137
8,122
15,110
11,124
12,129
5,127
15,79
16,114
14,149
18,119
3,134
16,54
13,118
9,127
10,124
8,120
14,114
6,122
18,99
17,143
6,144
7,88
15,88
10,133
10,111
9,106
18,104
0,123
5,3
11,87
10,118
17,111
14,148
14,128
13,137
2,121
6,35
8,88
13,94
17,139
14,127
14,124
13,120
7,130
12,109
14,133
10,122
5,132
12,89
7,131
2,99
2,41
0,38
17,1
12,115
15,114
0,124
17,3
16,119
1,129
9,23
15,125
16,142
15,130
16,129
13,138
5,137
13,87
15,126
16,127
13,127
9,125
1,112
14,19
17,131
13,129
16,105
6,133
6,96
7,82
6,104
14,94
8,131
15,102
15,131
14,117
3,126
4,59
0,60
12,3
17,116
1,133
12,22
15,133
9,109
3,115
20,55
9,137
17,105
12,133
15,129
9,143
16,113
18,145
10,130
15,115
7,130
3,96
15,58
13,139
15,118
15,126
15,122
16,135
4,115
3,62
14,54
8,115
12,114
13,118
7,113
7,112
6,87
3,87
6,53
0,86
11,3
12,119
12,114
15,133
13,123
15,122
9,117
12,96
14,132
8,125
20,102
14,150
18,133
10,129
13,111
14,139
8,131
15,94
14,128
9,113
3,116
10,51
14,129
4,143
13,75
10,130
14,119
9,129
17,99
15,118
12,129
18,121
15,116
16,126
11,133
14,127
16,129
15,123
19,128
11,128
13,118
13,130
11,134
17,120
11,128
13,114
